PARTICIPANTIDENTIFIER,time,action,p_send
MDH-1451-0255,2024-07-01 20:00:00+00:00,0,0.29923036576824313
MDH-1452-1129,2024-07-01 20:00:00+00:00,0,0.15749484541709707
MDH-1457-9322,2024-07-01 19:00:00+00:00,0,0.37038707234385304
MDH-1482-0911,2024-07-01 19:00:00+00:00,0,0.04027826874311827
MDH-1484-9448,2024-07-01 20:00:00+00:00,1,0.8751956656660793
MDH-1493-5779,2024-07-01 20:00:00+00:00,0,0.04658237337824211
MDH-1514-1667,2024-07-01 20:00:00+00:00,0,0.04008543696190248
MDH-1546-4868,2024-07-01 23:00:00+00:00,0,0.04495010502975479
MDH-1561-4075,2024-07-01 19:00:00+00:00,1,0.8660070102773229
MDH-1584-0741,2024-07-01 20:00:00+00:00,0,0.03918504226100174
MDH-1599-4486,2024-07-01 23:00:00+00:00,0,0.04495010502975479
MDH-1607-3705,2024-07-01 19:00:00+00:00,0,0.03741038883983248
MDH-1607-7571,2024-07-01 20:00:00+00:00,0,0.15749484541709707
MDH-1617-6688,2024-07-01 20:00:00+00:00,0,0.04388662166306669
MDH-1625-9274,2024-07-01 20:00:00+00:00,1,0.3029469442914649
MDH-1634-2588,2024-07-01 20:00:00+00:00,0,0.7874621424371593
MDH-1637-8897,2024-07-01 19:00:00+00:00,0,0.2883957929500842
MDH-1641-4193,2024-07-01 20:00:00+00:00,0,0.24948718308740697
MDH-1646-8659,2024-07-01 23:00:00+00:00,0,0.15749484541709707
MDH-1661-6511,2024-07-01 21:00:00+00:00,0,0.2129919260256759
MDH-1674-4566,2024-07-01 21:00:00+00:00,0,0.141024943737095
MDH-1685-7915,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-1694-0906,2024-07-01 20:00:00+00:00,0,0.3845054195983698
MDH-1704-4827,2024-07-01 22:00:00+00:00,1,0.7896793186530346
MDH-1707-6599,2024-07-01 20:00:00+00:00,0,0.037895744783884695
MDH-1711-6140,2024-07-01 20:00:00+00:00,1,0.7915709994865963
MDH-1714-1708,2024-07-01 21:00:00+00:00,0,0.41839212485963834
MDH-1716-1033,2024-07-01 23:00:00+00:00,0,0.043638551316152345
MDH-1731-2612,2024-07-01 19:00:00+00:00,1,0.41830617683597754
MDH-1744-5008,2024-07-01 20:00:00+00:00,1,0.397602369774833
MDH-1778-2695,2024-07-01 20:00:00+00:00,1,0.7818711274085095
MDH-1786-5392,2024-07-01 21:00:00+00:00,0,0.04495010502975479
MDH-1797-8868,2024-07-01 21:00:00+00:00,0,0.3466545291636919
MDH-1809-1250,2024-07-01 19:00:00+00:00,0,0.24902177682638066
MDH-1818-3582,2024-07-01 20:00:00+00:00,1,0.17405589983526237
MDH-1823-1289,2024-07-01 21:00:00+00:00,1,0.4490653169473594
MDH-1831-1828,2024-07-01 20:00:00+00:00,0,0.19685223931723467
MDH-1838-2675,2024-07-01 20:00:00+00:00,0,0.037596046034111444
MDH-1843-7296,2024-07-01 20:00:00+00:00,1,0.7878842815339557
MDH-1860-6526,2024-07-01 20:00:00+00:00,0,0.3247626918811614
MDH-1882-2443,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-1931-6705,2024-07-01 21:00:00+00:00,0,0.3468429012949112
MDH-1952-7788,2024-07-01 21:00:00+00:00,1,0.1644264584174575
MDH-1978-9140,2024-07-01 21:00:00+00:00,0,0.7150852651080077
MDH-2002-2265,2024-07-01 19:00:00+00:00,0,0.04870157793386739
MDH-2014-1370,2024-07-01 19:00:00+00:00,0,0.41836155703770844
MDH-2015-2873,2024-07-01 20:00:00+00:00,0,0.04223971309130026
MDH-2016-9170,2024-07-01 23:00:00+00:00,0,0.41830149516242443
MDH-2029-7974,2024-07-01 20:00:00+00:00,1,0.3027574932269408
MDH-2037-1877,2024-07-01 19:00:00+00:00,0,0.35349337988345786
MDH-2065-1200,2024-07-01 20:00:00+00:00,0,0.38573022120889305
MDH-2070-0442,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-2084-3624,2024-07-01 20:00:00+00:00,1,0.861205607866518
MDH-2094-6063,2024-07-01 20:00:00+00:00,0,0.7226121436786261
MDH-2136-2690,2024-07-01 19:00:00+00:00,0,0.24942466349592152
MDH-2139-6518,2024-07-01 21:00:00+00:00,0,0.1539283446907509
MDH-2162-4356,2024-07-01 19:00:00+00:00,1,0.87705395280761
MDH-2168-8241,2024-07-01 22:00:00+00:00,0,0.04455504961365901
MDH-2191-8457,2024-07-01 21:00:00+00:00,0,0.03947011561298286
MDH-2195-4319,2024-07-01 21:00:00+00:00,0,0.15319761689131417
MDH-2212-5475,2024-07-01 20:00:00+00:00,0,0.2859863617627557
MDH-2228-6177,2024-07-01 19:00:00+00:00,0,0.04495010502975479
MDH-2239-8283,2024-07-01 20:00:00+00:00,0,0.780612843854176
MDH-2241-8735,2024-07-01 21:00:00+00:00,0,0.0395930948271152
MDH-2282-1587,2024-07-01 21:00:00+00:00,0,0.2596978856934271
MDH-2288-6851,2024-07-01 20:00:00+00:00,0,0.14824468911014854
MDH-2318-3113,2024-07-01 19:00:00+00:00,1,0.8746882499476252
MDH-2332-1543,2024-07-01 19:00:00+00:00,0,0.07230432340886284
MDH-2333-0914,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-2334-5092,2024-07-01 20:00:00+00:00,0,0.1345831977605359
MDH-2353-8715,2024-07-01 19:00:00+00:00,0,0.24563366537077785
MDH-2354-5853,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-2357-1486,2024-07-01 20:00:00+00:00,1,0.30005869578185795
MDH-2358-9652,2024-07-01 20:00:00+00:00,1,0.8582758824175762
MDH-2367-3017,2024-07-01 20:00:00+00:00,1,0.2993168966621708
MDH-2369-7095,2024-07-01 19:00:00+00:00,0,0.04495010502975479
MDH-2403-4970,2024-07-01 20:00:00+00:00,0,0.04187822833944948
MDH-2404-1337,2024-07-01 19:00:00+00:00,0,0.14667946310761326
MDH-2405-4517,2024-07-01 20:00:00+00:00,0,0.06429209456315896
MDH-2436-7786,2024-07-01 19:00:00+00:00,1,0.7872653166704473
