PARTICIPANTIDENTIFIER,time,action,p_send
MDH-1020-2982,2024-07-01 21:00:00+00:00,1,0.96853312126068
MDH-1038-8890,2024-07-01 20:00:00+00:00,1,0.5671456315984345
MDH-1042-1368,2024-07-01 20:00:00+00:00,0,0.4952316462806578
MDH-1058-5917,2024-07-01 20:00:00+00:00,0,0.40404992032231124
MDH-1072-8823,2024-07-01 19:00:00+00:00,1,0.39631690519358215
MDH-1082-6404,2024-07-01 19:00:00+00:00,0,0.08202424152495114
MDH-1089-3562,2024-07-01 20:00:00+00:00,1,0.8930382843276949
MDH-1092-0136,2024-07-01 20:00:00+00:00,1,0.8592720053188602
MDH-1101-8818,2024-07-01 20:00:00+00:00,1,0.6943118693978145
MDH-1103-3825,2024-07-01 22:00:00+00:00,1,0.8823661925869546
MDH-1106-6467,2024-07-01 19:00:00+00:00,1,0.574524751401747
MDH-1120-5351,2024-07-01 22:00:00+00:00,0,0.914713427238099
MDH-1120-6728,2024-07-01 21:00:00+00:00,0,0.059384224878189576
MDH-1158-0752,2024-07-01 19:00:00+00:00,1,0.9697626998955954
MDH-1164-2003,2024-07-01 23:00:00+00:00,1,0.8459801814975133
MDH-1174-3950,2024-07-01 19:00:00+00:00,0,0.637066057742125
MDH-1177-1083,2024-07-01 19:00:00+00:00,1,0.47914324655728807
MDH-1179-2340,2024-07-01 20:00:00+00:00,0,0.16543526998095182
MDH-1201-9926,2024-07-01 20:00:00+00:00,1,0.7433959024499549
MDH-1204-9411,2024-07-01 20:00:00+00:00,0,0.32917689543024786
MDH-1220-7202,2024-07-01 19:00:00+00:00,0,0.40951963087657356
MDH-1292-8365,2024-07-01 19:00:00+00:00,1,0.9459490610741429
MDH-1315-6536,2024-07-01 20:00:00+00:00,1,0.6595189673391372
MDH-1317-3788,2024-07-01 20:00:00+00:00,0,0.11726767863561977
MDH-1341-6203,2024-07-01 19:00:00+00:00,1,0.43921741762686045
MDH-1351-9981,2024-07-01 21:00:00+00:00,1,0.9608503542574778
MDH-1360-8238,2024-07-01 20:00:00+00:00,1,0.9119732534655066
MDH-1371-3834,2024-07-01 20:00:00+00:00,1,0.6390106886123109
MDH-1382-4114,2024-07-01 19:00:00+00:00,1,0.9800882709953878
MDH-1430-1456,2024-07-01 22:00:00+00:00,1,0.6910747011970083
MDH-1435-4530,2024-07-01 20:00:00+00:00,1,0.5055994680971128
MDH-1451-0255,2024-07-01 20:00:00+00:00,0,0.42385673382618827
MDH-1452-1129,2024-07-01 20:00:00+00:00,1,0.9710332607054892
MDH-1457-9322,2024-07-01 19:00:00+00:00,1,0.11768557357733322
MDH-1482-0911,2024-07-01 19:00:00+00:00,0,0.3615073302328665
MDH-1484-9448,2024-07-01 20:00:00+00:00,1,0.7243286651858337
MDH-1493-5779,2024-07-01 20:00:00+00:00,1,0.44982223695165613
MDH-1514-1667,2024-07-01 20:00:00+00:00,1,0.7737288109622882
MDH-1546-4868,2024-07-01 23:00:00+00:00,0,0.2129639215735718
MDH-1561-4075,2024-07-01 19:00:00+00:00,0,0.45285756786909115
MDH-1584-0741,2024-07-01 20:00:00+00:00,1,0.9226252669232319
MDH-1599-4486,2024-07-01 23:00:00+00:00,1,0.8983758806316258
MDH-1607-3705,2024-07-01 19:00:00+00:00,0,0.5969277135728237
MDH-1607-7571,2024-07-01 20:00:00+00:00,0,0.2071626271528037
MDH-1617-6688,2024-07-01 20:00:00+00:00,1,0.7410388278603919
MDH-1625-9274,2024-07-01 20:00:00+00:00,1,0.2982483334839794
MDH-1634-2588,2024-07-01 20:00:00+00:00,1,0.88130696168949
MDH-1637-8897,2024-07-01 19:00:00+00:00,1,0.7456284745696885
MDH-1641-4193,2024-07-01 20:00:00+00:00,1,0.7115723886936521
MDH-1646-8659,2024-07-01 23:00:00+00:00,1,0.9780736650312035
MDH-1661-6511,2024-07-01 21:00:00+00:00,0,0.0983554229559418
MDH-1674-4566,2024-07-01 21:00:00+00:00,1,0.9578532796538433
MDH-1685-7915,2024-07-01 20:00:00+00:00,1,0.9378820567359434
MDH-1694-0906,2024-07-01 20:00:00+00:00,1,0.8812489592411081
MDH-1704-4827,2024-07-01 22:00:00+00:00,0,0.049168172323246044
MDH-1707-6599,2024-07-01 20:00:00+00:00,0,0.6281787877779127
MDH-1711-6140,2024-07-01 20:00:00+00:00,1,0.7892105120492467
MDH-1714-1708,2024-07-01 21:00:00+00:00,0,0.8286138910737559
MDH-1716-1033,2024-07-01 23:00:00+00:00,1,0.9125648645353691
MDH-1731-2612,2024-07-01 19:00:00+00:00,0,0.7816672838884386
MDH-1744-5008,2024-07-01 20:00:00+00:00,0,0.32704909395596404
MDH-1778-2695,2024-07-01 20:00:00+00:00,1,0.9813829348195644
MDH-1786-5392,2024-07-01 21:00:00+00:00,1,0.9151618311019899
MDH-1797-8868,2024-07-01 21:00:00+00:00,1,0.8885992062512973
MDH-1809-1250,2024-07-01 19:00:00+00:00,1,0.9182556873642057
MDH-1818-3582,2024-07-01 20:00:00+00:00,0,0.6620459629797065
MDH-1823-1289,2024-07-01 21:00:00+00:00,1,0.8145036692172003
MDH-1831-1828,2024-07-01 20:00:00+00:00,1,0.5435318962766632
MDH-1838-2675,2024-07-01 20:00:00+00:00,1,0.5755460251390883
MDH-1843-7296,2024-07-01 20:00:00+00:00,1,0.9406469377382313
MDH-1860-6526,2024-07-01 20:00:00+00:00,0,0.30613244407430923
MDH-1882-2443,2024-07-01 20:00:00+00:00,1,0.9483468166229204
MDH-1931-6705,2024-07-01 21:00:00+00:00,1,0.9177087898592011
MDH-1952-7788,2024-07-01 21:00:00+00:00,1,0.974380844763948
MDH-1978-9140,2024-07-01 21:00:00+00:00,1,0.4431246296880079
MDH-2002-2265,2024-07-01 19:00:00+00:00,1,0.692358997437279
MDH-2014-1370,2024-07-01 19:00:00+00:00,0,0.5272534368845095
MDH-2015-2873,2024-07-01 20:00:00+00:00,0,0.2775288153174441
MDH-2016-9170,2024-07-01 23:00:00+00:00,1,0.9070391584598392
MDH-2029-7974,2024-07-01 20:00:00+00:00,0,0.2925861381976007
MDH-2037-1877,2024-07-01 19:00:00+00:00,0,0.39194657853269577
MDH-2065-1200,2024-07-01 20:00:00+00:00,0,0.4999617365469606
MDH-2070-0442,2024-07-01 20:00:00+00:00,1,0.3752516054754581
MDH-2084-3624,2024-07-01 20:00:00+00:00,1,0.8369473788085491
MDH-2094-6063,2024-07-01 20:00:00+00:00,0,0.14982959012519453
MDH-2136-2690,2024-07-01 19:00:00+00:00,1,0.8483607727930953
MDH-2139-6518,2024-07-01 21:00:00+00:00,1,0.8799287224964156
MDH-2162-4356,2024-07-01 19:00:00+00:00,0,0.04295721902677431
MDH-2168-8241,2024-07-01 22:00:00+00:00,1,0.9189606542703411
MDH-2191-8457,2024-07-01 21:00:00+00:00,0,0.8979048200859443
MDH-2195-4319,2024-07-01 21:00:00+00:00,1,0.9774926244995246
MDH-2212-5475,2024-07-01 20:00:00+00:00,0,0.5753655891291533
MDH-2228-6177,2024-07-01 19:00:00+00:00,1,0.9859987686563525
MDH-2239-8283,2024-07-01 20:00:00+00:00,1,0.9870090250559282
MDH-2241-8735,2024-07-01 21:00:00+00:00,0,0.6412091995696502
MDH-2282-1587,2024-07-01 21:00:00+00:00,0,0.9012009287946537
MDH-2288-6851,2024-07-01 20:00:00+00:00,1,0.9301124693258347
MDH-2318-3113,2024-07-01 19:00:00+00:00,0,0.24097699903585051
MDH-2332-1543,2024-07-01 19:00:00+00:00,0,0.23440204910708173
MDH-2333-0914,2024-07-01 20:00:00+00:00,1,0.825256874977016
MDH-2334-5092,2024-07-01 20:00:00+00:00,1,0.3235127796382934
MDH-2353-8715,2024-07-01 19:00:00+00:00,1,0.5470732851610021
MDH-2354-5853,2024-07-01 20:00:00+00:00,1,0.9677708177977209
MDH-2357-1486,2024-07-01 20:00:00+00:00,1,0.49257533012952065
MDH-2358-9652,2024-07-01 20:00:00+00:00,1,0.6331476573476453
MDH-2367-3017,2024-07-01 20:00:00+00:00,1,0.6572807361378382
MDH-2369-7095,2024-07-01 19:00:00+00:00,0,0.139143089496858
MDH-2403-4970,2024-07-01 20:00:00+00:00,1,0.9499699178314323
MDH-2404-1337,2024-07-01 19:00:00+00:00,1,0.6496668785393798
MDH-2405-4517,2024-07-01 20:00:00+00:00,1,0.42641519009364093
MDH-2436-7786,2024-07-01 19:00:00+00:00,1,0.9650936694563369
MDH-2453-5358,2024-07-01 19:00:00+00:00,1,0.8316811294807676
MDH-2454-9629,2024-07-01 22:00:00+00:00,1,0.8065196109374451
MDH-2478-6299,2024-07-01 20:00:00+00:00,1,0.9783572563022719
MDH-2479-7388,2024-07-01 20:00:00+00:00,1,0.503674380710086
MDH-2486-7517,2024-07-01 19:00:00+00:00,1,0.7721417243153612
MDH-2493-0062,2024-07-01 19:00:00+00:00,0,0.8890068555656048
MDH-2501-0855,2024-07-01 22:00:00+00:00,1,0.9679759754882856
MDH-2507-1577,2024-07-01 19:00:00+00:00,1,0.9600873821731893
MDH-2522-0261,2024-07-01 20:00:00+00:00,1,0.9326192045251922
MDH-2526-2870,2024-07-01 20:00:00+00:00,1,0.9784075670938638
MDH-2534-6423,2024-07-01 19:00:00+00:00,1,0.9332863751780441
MDH-2538-0348,2024-07-01 20:00:00+00:00,1,0.9078058733367091
MDH-2539-3631,2024-07-01 20:00:00+00:00,0,0.7110068857602583
MDH-2556-0716,2024-07-01 20:00:00+00:00,1,0.3081723342742644
MDH-2607-7244,2024-07-01 20:00:00+00:00,1,0.7956030789867206
MDH-2609-9894,2024-07-01 19:00:00+00:00,0,0.15636281914093392
MDH-2630-3392,2024-07-01 20:00:00+00:00,1,0.8950196181237018
MDH-2638-0309,2024-07-01 20:00:00+00:00,1,0.8701458778269695
MDH-2638-4207,2024-07-01 20:00:00+00:00,1,0.9947437107248981
MDH-2639-3797,2024-07-01 20:00:00+00:00,0,0.051491257842394486
MDH-2645-2783,2024-07-01 21:00:00+00:00,1,0.6456149573974748
MDH-2654-8402,2024-07-01 19:00:00+00:00,1,0.9654070503781365
MDH-2661-4003,2024-07-01 23:00:00+00:00,1,0.8854411752377715
MDH-2663-0102,2024-07-01 19:00:00+00:00,1,0.9271359079931665
MDH-2663-3312,2024-07-01 19:00:00+00:00,1,0.8287399505677735
MDH-2668-2439,2024-07-01 21:00:00+00:00,1,0.9856426089349537
MDH-2675-4695,2024-07-01 19:00:00+00:00,1,0.9514513206186924
MDH-2686-6066,2024-07-01 23:00:00+00:00,1,0.9706993139442168
MDH-2691-4654,2024-07-01 20:00:00+00:00,1,0.5893884824176473
MDH-2698-8073,2024-07-01 19:00:00+00:00,1,0.9258349758137876
MDH-2704-9007,2024-07-01 19:00:00+00:00,1,0.620847236672697
MDH-2704-9429,2024-07-01 23:00:00+00:00,1,0.6213172479145226
MDH-2716-8964,2024-07-01 21:00:00+00:00,1,0.8718467865548655
MDH-2719-3040,2024-07-01 20:00:00+00:00,1,0.48229836258315717
MDH-2765-6937,2024-07-01 19:00:00+00:00,1,0.42560493716860753
MDH-2771-8629,2024-07-01 19:00:00+00:00,0,0.4515803872949396
MDH-2777-1559,2024-07-01 21:00:00+00:00,1,0.8996138513110257
MDH-2779-2579,2024-07-01 20:00:00+00:00,1,0.7679259474902523
MDH-2801-5040,2024-07-01 22:00:00+00:00,1,0.9236272734013465
MDH-2813-9696,2024-07-01 20:00:00+00:00,1,0.7688869829406074
MDH-2820-6590,2024-07-01 20:00:00+00:00,0,0.6813539678020779
MDH-2856-8783,2024-07-01 20:00:00+00:00,1,0.9681546723921037
MDH-2883-9326,2024-07-01 21:00:00+00:00,1,0.8912054526143411
MDH-2896-4884,2024-07-01 20:00:00+00:00,1,0.7273178880852724
MDH-2928-7539,2024-07-01 20:00:00+00:00,0,0.22023918680718713
MDH-2932-3978,2024-07-01 19:00:00+00:00,1,0.6233152194600795
MDH-2940-4522,2024-07-01 20:00:00+00:00,1,0.851287993638723
MDH-2943-5205,2024-07-01 22:00:00+00:00,0,0.26697308683754484
MDH-2965-0308,2024-07-01 22:00:00+00:00,0,0.103915108520865
MDH-2980-6456,2024-07-01 19:00:00+00:00,1,0.6888413858993482
MDH-2980-6915,2024-07-01 21:00:00+00:00,1,0.9555522782878555
MDH-2983-0349,2024-07-01 23:00:00+00:00,1,0.9373140636487167
MDH-2993-3254,2024-07-01 20:00:00+00:00,1,0.9326163831356271
MDH-3000-2152,2024-07-01 19:00:00+00:00,1,0.36968746220137194
MDH-3012-9700,2024-07-01 20:00:00+00:00,0,0.3073662753722787
MDH-3018-3901,2024-07-01 22:00:00+00:00,1,0.29874714518975426
MDH-3032-3269,2024-07-01 19:00:00+00:00,1,0.8621023737522054
MDH-3060-1880,2024-07-01 20:00:00+00:00,1,0.9537798195895758
MDH-3138-8480,2024-07-01 22:00:00+00:00,0,0.31874287592293377
MDH-3144-5801,2024-07-01 20:00:00+00:00,0,0.8101274810321328
MDH-3152-3946,2024-07-01 19:00:00+00:00,1,0.8301167198326065
MDH-3161-5136,2024-07-01 20:00:00+00:00,1,0.9616620694035933
MDH-3165-3529,2024-07-01 22:00:00+00:00,1,0.9614999898711252
MDH-3190-1127,2024-07-01 21:00:00+00:00,1,0.9344281075676476
MDH-3197-1484,2024-07-01 22:00:00+00:00,1,0.45852913745302143
MDH-3203-6573,2024-07-01 23:00:00+00:00,1,0.9269773048504367
MDH-3204-1664,2024-07-01 19:00:00+00:00,1,0.9642571175761943
MDH-3228-9106,2024-07-01 20:00:00+00:00,0,0.3794364642803926
MDH-3242-3291,2024-07-01 21:00:00+00:00,1,0.7905249729460087
MDH-3247-0483,2024-07-01 20:00:00+00:00,1,0.6958386777398483
MDH-3266-0803,2024-07-01 23:00:00+00:00,1,0.9088002107178454
MDH-3268-1477,2024-07-01 23:00:00+00:00,1,0.7987463731193548
MDH-3269-7166,2024-07-01 19:00:00+00:00,0,0.7113282469097321
MDH-3286-2698,2024-07-01 21:00:00+00:00,1,0.7531774555719337
MDH-3289-4827,2024-07-01 20:00:00+00:00,0,0.5353435870573289
MDH-3300-3659,2024-07-01 19:00:00+00:00,1,0.9504206976867813
MDH-3321-6335,2024-07-01 21:00:00+00:00,1,0.9476971820011769
MDH-3375-2507,2024-07-01 20:00:00+00:00,1,0.7040840462236442
MDH-3378-3163,2024-07-01 20:00:00+00:00,1,0.5212655513066765
MDH-3433-6338,2024-07-01 20:00:00+00:00,1,0.9876512204880873
MDH-3436-1451,2024-07-01 19:00:00+00:00,1,0.886737006308524
MDH-3440-5565,2024-07-01 19:00:00+00:00,1,0.6873939142519473
MDH-3459-9362,2024-07-01 19:00:00+00:00,1,0.8615120909776721
MDH-3461-9284,2024-07-01 19:00:00+00:00,1,0.5976908086956615
MDH-3463-9558,2024-07-01 19:00:00+00:00,1,0.9170119623209319
MDH-3463-9946,2024-07-01 21:00:00+00:00,1,0.557642348888827
MDH-3479-5143,2024-07-01 20:00:00+00:00,1,0.7227445507992067
MDH-3484-4233,2024-07-01 20:00:00+00:00,0,0.39280510704881105
MDH-3488-8444,2024-07-01 19:00:00+00:00,0,0.299978596779299
MDH-3491-0267,2024-07-01 20:00:00+00:00,1,0.9393707144960335
MDH-3491-1168,2024-07-01 20:00:00+00:00,0,0.4689683538733512
MDH-3521-4535,2024-07-01 21:00:00+00:00,0,0.015727750072526265
MDH-3527-9587,2024-07-01 19:00:00+00:00,1,0.8075496305032968
MDH-3531-4796,2024-07-01 19:00:00+00:00,1,0.9175921981887982
MDH-3534-8156,2024-07-01 21:00:00+00:00,0,0.04144786617356302
MDH-3559-4276,2024-07-01 20:00:00+00:00,1,0.787186777608144
MDH-3566-2483,2024-07-01 19:00:00+00:00,1,0.9696724852233518
MDH-3580-3134,2024-07-01 20:00:00+00:00,0,0.041441885774280915
MDH-3586-6991,2024-07-01 20:00:00+00:00,1,0.7853690963302731
MDH-3593-7195,2024-07-01 20:00:00+00:00,0,0.6292908624377774
MDH-3601-7021,2024-07-01 21:00:00+00:00,1,0.9636549141051034
MDH-3605-0648,2024-07-01 19:00:00+00:00,1,0.9721218442426578
MDH-3608-0631,2024-07-01 21:00:00+00:00,1,0.9182471723696064
MDH-3614-0409,2024-07-01 20:00:00+00:00,1,0.9228917837470921
MDH-3621-9799,2024-07-01 19:00:00+00:00,1,0.826129755862768
MDH-3628-9684,2024-07-01 19:00:00+00:00,1,0.6607711342677477
MDH-3633-8042,2024-07-01 20:00:00+00:00,0,0.8981060849769591
MDH-3641-8762,2024-07-01 20:00:00+00:00,0,0.49686485155895876
MDH-3652-1236,2024-07-01 20:00:00+00:00,1,0.6134576790777565
MDH-3654-0677,2024-07-01 20:00:00+00:00,1,0.9127368899166757
MDH-3675-8600,2024-07-01 20:00:00+00:00,1,0.8288760025922942
MDH-3690-5068,2024-07-01 19:00:00+00:00,1,0.9402325372530855
MDH-3710-0527,2024-07-01 20:00:00+00:00,1,0.9653137363366657
MDH-3740-5138,2024-07-01 21:00:00+00:00,0,0.379393468804536
MDH-3745-0945,2024-07-01 19:00:00+00:00,1,0.8329667626724715
MDH-3812-2498,2024-07-01 20:00:00+00:00,1,0.8623860379646545
MDH-3814-8248,2024-07-01 23:00:00+00:00,1,0.7994218223214393
MDH-3817-8628,2024-07-01 20:00:00+00:00,1,0.9156610932427697
MDH-3870-1635,2024-07-01 21:00:00+00:00,1,0.9581403911642044
MDH-3874-8958,2024-07-01 22:00:00+00:00,1,0.9875509786621713
MDH-3877-3590,2024-07-01 20:00:00+00:00,0,0.8684984859616751
MDH-3881-7785,2024-07-01 20:00:00+00:00,1,0.7362909194992721
MDH-3893-6586,2024-07-01 22:00:00+00:00,0,0.151894789599397
MDH-3897-9019,2024-07-01 19:00:00+00:00,1,0.7924012599642916
MDH-3898-2987,2024-07-01 20:00:00+00:00,0,0.4826348608288967
MDH-3904-2011,2024-07-01 20:00:00+00:00,0,0.6911358280470301
MDH-3945-1216,2024-07-01 20:00:00+00:00,1,0.8875919699388939
MDH-3968-1723,2024-07-01 19:00:00+00:00,1,0.729623487767161
MDH-3970-6370,2024-07-01 20:00:00+00:00,1,0.9549646772788134
MDH-3995-4544,2024-07-01 20:00:00+00:00,1,0.7231333814864968
MDH-4007-4053,2024-07-01 19:00:00+00:00,0,0.18679832329701151
MDH-4008-6948,2024-07-01 20:00:00+00:00,0,0.16845241663142824
MDH-4011-4820,2024-07-01 21:00:00+00:00,1,0.9569318346720126
MDH-4025-7598,2024-07-01 21:00:00+00:00,0,0.5287745640626339
MDH-4030-7621,2024-07-01 21:00:00+00:00,1,0.557245713295579
MDH-4035-1134,2024-07-01 20:00:00+00:00,0,0.7196299247577893
MDH-4045-5565,2024-07-01 20:00:00+00:00,0,0.9735720441342076
MDH-4048-4070,2024-07-01 19:00:00+00:00,0,0.2239288918551483
MDH-4055-8587,2024-07-01 20:00:00+00:00,1,0.5127517045877945
MDH-4078-9953,2024-07-01 20:00:00+00:00,1,0.7988618091126998
MDH-4137-4888,2024-07-01 19:00:00+00:00,0,0.49422646246229407
MDH-4143-2988,2024-07-01 20:00:00+00:00,1,0.9536312162136703
MDH-4147-1035,2024-07-01 20:00:00+00:00,0,0.6343542853538465
MDH-4149-0181,2024-07-01 20:00:00+00:00,0,0.8535391432478426
MDH-4151-4294,2024-07-01 21:00:00+00:00,1,0.9065140594986129
MDH-4158-8436,2024-07-01 19:00:00+00:00,0,0.08980671910000615
MDH-4177-1143,2024-07-01 20:00:00+00:00,1,0.7963786255679854
MDH-4186-9916,2024-07-01 20:00:00+00:00,1,0.5560949679935665
MDH-4211-6649,2024-07-01 23:00:00+00:00,1,0.9596907705426657
MDH-4226-6309,2024-07-01 19:00:00+00:00,0,0.5552652628118442
MDH-4235-8718,2024-07-01 21:00:00+00:00,1,0.7724162477489354
MDH-4262-5950,2024-07-01 19:00:00+00:00,1,0.9317188200622303
MDH-4278-2225,2024-07-01 19:00:00+00:00,1,0.9437899808514565
MDH-4291-3662,2024-07-01 20:00:00+00:00,1,0.9825664133679328
MDH-4294-8860,2024-07-01 20:00:00+00:00,0,0.8556497555288769
MDH-4295-7407,2024-07-01 19:00:00+00:00,0,0.79982776426448
MDH-4296-3822,2024-07-01 19:00:00+00:00,1,0.7947167007456141
MDH-4297-1255,2024-07-01 21:00:00+00:00,0,0.6805680583283454
MDH-4345-3118,2024-07-01 19:00:00+00:00,0,0.2585122028453899
MDH-4355-0622,2024-07-01 21:00:00+00:00,0,0.321916325406751
MDH-4360-5064,2024-07-01 19:00:00+00:00,1,0.2856224912655611
MDH-4364-7070,2024-07-01 19:00:00+00:00,1,0.28168334768660913
MDH-4386-8310,2024-07-01 20:00:00+00:00,0,0.7042115866362655
