PARTICIPANTIDENTIFIER,time,action,p_send
MDH-0544-4361,2024-07-09 22:00:00+00:00,0,0.0444774908309036
MDH-0552-1511,2024-07-09 19:00:00+00:00,0,0.3270181252249481
MDH-0576-8775,2024-07-09 19:00:00+00:00,0,0.24558521146174278
MDH-0587-0209,2024-07-09 20:00:00+00:00,0,0.0449611138266915
MDH-0615-1546,2024-07-09 19:00:00+00:00,1,0.36525205792414783
MDH-0630-1960,2024-07-09 19:00:00+00:00,0,0.8656550420562554
MDH-0644-6029,2024-07-09 19:00:00+00:00,1,0.24527839970314907
MDH-0649-7139,2024-07-09 19:00:00+00:00,0,0.14431888943253485
MDH-0655-5549,2024-07-09 21:00:00+00:00,0,0.03654311344212437
MDH-0660-0737,2024-07-09 19:00:00+00:00,0,0.30008477524198945
MDH-0672-3343,2024-07-09 19:00:00+00:00,1,0.8652823936651641
MDH-0675-3111,2024-07-09 20:00:00+00:00,0,0.15762380699235667
MDH-0680-1390,2024-07-09 19:00:00+00:00,0,0.1506938025249674
MDH-0687-9572,2024-07-09 19:00:00+00:00,0,0.04445523364383846
MDH-0691-2169,2024-07-09 00:00:00+00:00,1,0.3231215464813974
MDH-0699-5273,2024-07-09 19:00:00+00:00,0,0.2453293786067428
MDH-0733-7690,2024-07-09 19:00:00+00:00,0,0.18980646373227555
MDH-0750-9951,2024-07-09 19:00:00+00:00,0,0.1515704890186047
MDH-0783-0736,2024-07-09 20:00:00+00:00,1,0.0751518883655804
MDH-0785-1866,2024-07-09 19:00:00+00:00,0,0.14499399306247507
MDH-0788-7071,2024-07-09 20:00:00+00:00,0,0.19266669636641426
MDH-0788-9544,2024-07-09 19:00:00+00:00,0,0.3431309612516981
MDH-0834-1219,2024-07-09 19:00:00+00:00,0,0.040466193155751944
MDH-0857-4646,2024-07-09 19:00:00+00:00,1,0.343965530934663
MDH-0866-2449,2024-07-09 20:00:00+00:00,0,0.043756591670890396
MDH-0871-7466,2024-07-09 19:00:00+00:00,0,0.03711796381448256
MDH-0893-9206,2024-07-09 21:00:00+00:00,0,0.04493854008339572
MDH-0911-1250,2024-07-09 19:00:00+00:00,0,0.25021982226757533
MDH-0912-0396,2024-07-09 19:00:00+00:00,1,0.35041000736865513
MDH-0939-4930,2024-07-09 20:00:00+00:00,0,0.34586835561217055
MDH-0942-2205,2024-07-09 20:00:00+00:00,1,0.8673511825863628
MDH-0961-9384,2024-07-09 19:00:00+00:00,0,0.38415947819880175
MDH-0971-0572,2024-07-09 22:00:00+00:00,1,0.24986642081648286
MDH-0975-3050,2024-07-09 20:00:00+00:00,0,0.24692858636582127
MDH-0977-6746,2024-07-09 19:00:00+00:00,0,0.2513277309993641
MDH-0977-9342,2024-07-09 19:00:00+00:00,0,0.3869787618459555
MDH-0986-8321,2024-07-09 20:00:00+00:00,0,0.0412486543314441
MDH-0990-4477,2024-07-09 19:00:00+00:00,0,0.24806825041862457
MDH-1004-4825,2024-07-09 22:00:00+00:00,1,0.42446620216489095
MDH-1017-4596,2024-07-09 22:00:00+00:00,0,0.0391646812706948
MDH-1020-2121,2024-07-09 22:00:00+00:00,0,0.045747367520007
MDH-1020-2982,2024-07-09 20:00:00+00:00,0,0.8663165476091111
MDH-1038-8890,2024-07-09 19:00:00+00:00,0,0.04114680813973187
MDH-1042-1368,2024-07-09 19:00:00+00:00,0,0.24961069943513553
MDH-1058-5917,2024-07-09 19:00:00+00:00,1,0.2506234707785113
MDH-1072-8823,2024-07-09 19:00:00+00:00,0,0.2000560120278035
MDH-1082-6404,2024-07-09 19:00:00+00:00,0,0.0582876291519234
MDH-1089-3562,2024-07-09 20:00:00+00:00,0,0.04567220672899596
MDH-1092-0136,2024-07-09 19:00:00+00:00,1,0.04481602062141377
MDH-1101-8818,2024-07-09 19:00:00+00:00,0,0.3446257546327158
MDH-1103-3825,2024-07-09 22:00:00+00:00,0,0.04173338523040277
MDH-1106-6467,2024-07-09 19:00:00+00:00,0,0.04377991877689238
MDH-1120-5351,2024-07-09 22:00:00+00:00,0,0.04314153619279411
MDH-1120-6728,2024-07-09 20:00:00+00:00,0,0.04364705575584605
MDH-1158-0752,2024-07-09 19:00:00+00:00,1,0.3831610837954471
MDH-1164-2003,2024-07-09 22:00:00+00:00,0,0.1049555708182886
MDH-1174-3950,2024-07-09 19:00:00+00:00,0,0.28700838336909945
MDH-1177-1083,2024-07-09 19:00:00+00:00,0,0.047438800754567835
MDH-1179-2340,2024-07-09 19:00:00+00:00,0,0.35041699694025075
MDH-1201-9926,2024-07-09 19:00:00+00:00,0,0.038032513803940515
MDH-1204-9411,2024-07-09 19:00:00+00:00,0,0.23151005872457575
MDH-1220-7202,2024-07-09 19:00:00+00:00,0,0.2715534590751758
MDH-1282-5919,2024-07-09 22:00:00+00:00,0,0.044302097901518143
MDH-1292-8365,2024-07-09 19:00:00+00:00,0,0.36640982754259344
MDH-1315-6536,2024-07-09 19:00:00+00:00,0,0.313297684160204
MDH-1317-3788,2024-07-09 19:00:00+00:00,0,0.14838024046341752
MDH-1341-6203,2024-07-09 19:00:00+00:00,1,0.8756940970754938
MDH-1351-9981,2024-07-09 20:00:00+00:00,1,0.7991016159136246
MDH-1360-8238,2024-07-09 19:00:00+00:00,1,0.7825403521356499
MDH-1371-3834,2024-07-09 20:00:00+00:00,0,0.04289100998414683
MDH-1382-4114,2024-07-09 19:00:00+00:00,1,0.32617047483366873
MDH-1430-1456,2024-07-09 22:00:00+00:00,0,0.04544450387907107
MDH-1435-4530,2024-07-09 19:00:00+00:00,0,0.19193106190345677
MDH-1451-0255,2024-07-09 19:00:00+00:00,0,0.15696112679933916
MDH-1452-1129,2024-07-09 19:00:00+00:00,0,0.27365021429121505
MDH-1457-9322,2024-07-09 19:00:00+00:00,0,0.16555591885548143
MDH-1482-0911,2024-07-09 19:00:00+00:00,0,0.35529288577672946
MDH-1484-9448,2024-07-09 20:00:00+00:00,1,0.7822208673512515
MDH-1514-1667,2024-07-09 20:00:00+00:00,0,0.039449570005230084
MDH-1546-4868,2024-07-09 22:00:00+00:00,0,0.04193334966280146
MDH-1561-4075,2024-07-09 19:00:00+00:00,0,0.03793202930720227
MDH-1584-0741,2024-07-09 20:00:00+00:00,0,0.04747886258739388
MDH-1599-4486,2024-07-09 22:00:00+00:00,0,0.04304627627896092
MDH-1607-3705,2024-07-09 19:00:00+00:00,0,0.3503341653929509
MDH-1607-7571,2024-07-09 19:00:00+00:00,0,0.27468330882820735
MDH-1617-6688,2024-07-09 19:00:00+00:00,0,0.32319697403003184
MDH-1625-9274,2024-07-09 19:00:00+00:00,0,0.1556032286676644
MDH-1634-2588,2024-07-09 20:00:00+00:00,0,0.15131542196228043
MDH-1637-8897,2024-07-09 19:00:00+00:00,0,0.1495258422682943
MDH-1641-4193,2024-07-09 19:00:00+00:00,0,0.10500443212105365
MDH-1646-8659,2024-07-09 22:00:00+00:00,1,0.25035346824334215
MDH-1661-6511,2024-07-09 20:00:00+00:00,0,0.03881456742596115
MDH-1674-4566,2024-07-09 20:00:00+00:00,0,0.19438332066891045
MDH-1685-7915,2024-07-09 19:00:00+00:00,0,0.039314544060850526
MDH-1694-0906,2024-07-09 19:00:00+00:00,0,0.0371572177179222
MDH-1704-4827,2024-07-09 21:00:00+00:00,1,0.15673466310471462
MDH-1707-6599,2024-07-09 19:00:00+00:00,1,0.4339968954522464
MDH-1711-6140,2024-07-09 19:00:00+00:00,0,0.038622284681528646
MDH-1714-1708,2024-07-09 20:00:00+00:00,0,0.16019399351121627
MDH-1716-1033,2024-07-09 22:00:00+00:00,0,0.15296636231432087
MDH-1731-2612,2024-07-09 19:00:00+00:00,0,0.41443552223789826
MDH-1744-5008,2024-07-09 19:00:00+00:00,0,0.3839650333038724
MDH-1778-2695,2024-07-09 19:00:00+00:00,0,0.04485802348931874
MDH-1797-8868,2024-07-09 20:00:00+00:00,1,0.8808332815128068
MDH-1809-1250,2024-07-09 19:00:00+00:00,1,0.30072812121212866
MDH-1818-3582,2024-07-09 19:00:00+00:00,0,0.1562592490449929
MDH-1823-1289,2024-07-09 21:00:00+00:00,1,0.3467534638901991
MDH-1831-1828,2024-07-09 19:00:00+00:00,0,0.32184758649622724
MDH-1838-2675,2024-07-09 19:00:00+00:00,0,0.04583016827031348
MDH-1843-7296,2024-07-09 20:00:00+00:00,0,0.038756704578599095
MDH-1860-6526,2024-07-09 19:00:00+00:00,1,0.8736802758991515
MDH-1882-2443,2024-07-09 19:00:00+00:00,0,0.04168253133784482
MDH-1931-6705,2024-07-09 20:00:00+00:00,0,0.15821493299931888
MDH-1978-9140,2024-07-09 19:00:00+00:00,1,0.8564000000477479
MDH-2002-2265,2024-07-09 19:00:00+00:00,0,0.23243315949101878
MDH-2014-1370,2024-07-09 19:00:00+00:00,0,0.3187804612252496
MDH-2015-2873,2024-07-09 19:00:00+00:00,0,0.34142984711749486
MDH-2016-9170,2024-07-09 22:00:00+00:00,1,0.8689032298298321
MDH-2029-7974,2024-07-09 19:00:00+00:00,0,0.22088651602963655
MDH-2037-1877,2024-07-09 19:00:00+00:00,0,0.4520243091964624
MDH-2065-1200,2024-07-09 19:00:00+00:00,0,0.07611047089333002
MDH-2070-0442,2024-07-09 19:00:00+00:00,0,0.0422822986338137
MDH-2084-3624,2024-07-09 19:00:00+00:00,1,0.8719204022391694
MDH-2094-6063,2024-07-09 19:00:00+00:00,0,0.15624014398924668
MDH-2136-2690,2024-07-09 19:00:00+00:00,0,0.24702972658736205
MDH-2139-6518,2024-07-09 21:00:00+00:00,0,0.2991458995649595
MDH-2162-4356,2024-07-09 19:00:00+00:00,0,0.8729628888089248
MDH-2168-8241,2024-07-09 22:00:00+00:00,0,0.0457592545128623
MDH-2191-8457,2024-07-09 20:00:00+00:00,0,0.047297251523338205
MDH-2195-4319,2024-07-09 19:00:00+00:00,0,0.31060412234373236
MDH-2212-5475,2024-07-09 19:00:00+00:00,0,0.04141643044503942
MDH-2228-6177,2024-07-09 19:00:00+00:00,0,0.7811283113153544
MDH-2239-8283,2024-07-09 20:00:00+00:00,0,0.15594312110553382
MDH-2241-8735,2024-07-09 20:00:00+00:00,0,0.03925412439222465
MDH-2282-1587,2024-07-09 20:00:00+00:00,0,0.15125287968694406
MDH-2288-6851,2024-07-09 19:00:00+00:00,1,0.3639364847498726
MDH-2318-3113,2024-07-09 19:00:00+00:00,0,0.2696369415568612
MDH-2332-1543,2024-07-09 19:00:00+00:00,0,0.04554077644570604
MDH-2333-0914,2024-07-09 19:00:00+00:00,0,0.04524156262246648
MDH-2334-5092,2024-07-09 20:00:00+00:00,0,0.14575505113081377
MDH-2353-8715,2024-07-09 19:00:00+00:00,1,0.8695145148199411
MDH-2354-5853,2024-07-09 20:00:00+00:00,0,0.045059355357479805
MDH-2357-1486,2024-07-09 19:00:00+00:00,0,0.05196138774527416
MDH-2358-9652,2024-07-09 19:00:00+00:00,0,0.14760497816654017
MDH-2367-3017,2024-07-09 19:00:00+00:00,0,0.06898439276575519
MDH-2369-7095,2024-07-09 19:00:00+00:00,0,0.11020145921377938
MDH-2403-4970,2024-07-09 19:00:00+00:00,0,0.04729630373281803
MDH-2404-1337,2024-07-09 19:00:00+00:00,1,0.3799098514487285
MDH-2405-4517,2024-07-09 20:00:00+00:00,0,0.04790328495559295
MDH-2436-7786,2024-07-09 19:00:00+00:00,1,0.7804538895195232
MDH-2453-5358,2024-07-09 19:00:00+00:00,0,0.3474246744895809
MDH-2478-6299,2024-07-09 19:00:00+00:00,0,0.24768149374740966
MDH-2479-7388,2024-07-09 20:00:00+00:00,0,0.044535056007466135
MDH-2486-7517,2024-07-09 19:00:00+00:00,0,0.7876092376459296
MDH-2493-0062,2024-07-09 19:00:00+00:00,0,0.31139441283663094
MDH-2501-0855,2024-07-09 22:00:00+00:00,1,0.8642738610153846
MDH-2507-1577,2024-07-09 19:00:00+00:00,0,0.24553919244696476
MDH-2522-0261,2024-07-09 19:00:00+00:00,0,0.05107954503320314
MDH-2526-2870,2024-07-09 19:00:00+00:00,0,0.03739423010347995
MDH-2534-6423,2024-07-09 19:00:00+00:00,0,0.03968092340618686
MDH-2538-0348,2024-07-09 20:00:00+00:00,0,0.042277593578882985
MDH-2539-3631,2024-07-09 19:00:00+00:00,1,0.8773914820378228
MDH-2556-0716,2024-07-09 19:00:00+00:00,0,0.09117081480112121
MDH-2607-7244,2024-07-09 20:00:00+00:00,0,0.1951957616025054
MDH-2609-9894,2024-07-09 19:00:00+00:00,0,0.20996923186513722
MDH-2630-3392,2024-07-09 19:00:00+00:00,0,0.044134598106003974
MDH-2638-0309,2024-07-09 19:00:00+00:00,1,0.24595805173738006
MDH-2638-4207,2024-07-09 19:00:00+00:00,0,0.04607714835463042
MDH-2639-3797,2024-07-09 19:00:00+00:00,0,0.044794901937860926
MDH-2645-2783,2024-07-09 20:00:00+00:00,0,0.04997772096506051
MDH-2654-8402,2024-07-09 19:00:00+00:00,1,0.8687257985559327
MDH-2661-4003,2024-07-09 22:00:00+00:00,0,0.07730715556513584
MDH-2663-0102,2024-07-09 19:00:00+00:00,1,0.03994133942197072
MDH-2663-3312,2024-07-09 19:00:00+00:00,1,0.32750955105051294
MDH-2675-4695,2024-07-09 19:00:00+00:00,1,0.1642402741728654
MDH-2686-6066,2024-07-09 22:00:00+00:00,1,0.38339576990469404
MDH-2691-4654,2024-07-09 19:00:00+00:00,0,0.03836624618237438
MDH-2698-8073,2024-07-09 19:00:00+00:00,0,0.3288932107919327
MDH-2704-9007,2024-07-09 19:00:00+00:00,0,0.40033014980784687
MDH-2704-9429,2024-07-09 22:00:00+00:00,0,0.03768883209005355
MDH-2716-8964,2024-07-09 20:00:00+00:00,0,0.41911036818269304
MDH-2719-3040,2024-07-09 19:00:00+00:00,1,0.38708790294096307
MDH-2765-6937,2024-07-09 19:00:00+00:00,1,0.7825365841338704
MDH-2771-8629,2024-07-09 19:00:00+00:00,1,0.40314913576448097
MDH-2777-1559,2024-07-09 20:00:00+00:00,1,0.24518822350329839
MDH-2779-2579,2024-07-09 20:00:00+00:00,0,0.11776196248058646
MDH-2801-5040,2024-07-09 22:00:00+00:00,0,0.03796599905481049
MDH-2803-3877,2024-07-09 19:00:00+00:00,0,0.03876868051163976
MDH-2813-9696,2024-07-09 19:00:00+00:00,1,0.19229194449075127
MDH-2820-6590,2024-07-09 19:00:00+00:00,1,0.3291007469212851
MDH-2856-8783,2024-07-09 19:00:00+00:00,0,0.41834716147941475
MDH-2883-9326,2024-07-09 20:00:00+00:00,1,0.156665589143672
MDH-2896-4884,2024-07-09 19:00:00+00:00,1,0.16204813807735713
MDH-2928-7539,2024-07-09 20:00:00+00:00,0,0.15350732272140982
MDH-2932-3978,2024-07-09 19:00:00+00:00,0,0.09787043180325455
MDH-2940-4522,2024-07-09 19:00:00+00:00,0,0.367374392141514
MDH-2943-5205,2024-07-09 22:00:00+00:00,0,0.15736109341384452
MDH-2965-0308,2024-07-09 21:00:00+00:00,0,0.037768053958554336
MDH-2980-6456,2024-07-09 19:00:00+00:00,0,0.26925199621336415
MDH-2980-6915,2024-07-09 20:00:00+00:00,1,0.34912200181389963
MDH-2983-0349,2024-07-09 22:00:00+00:00,0,0.15627221839819888
MDH-2993-3254,2024-07-09 20:00:00+00:00,0,0.19184185519945385
MDH-3000-2152,2024-07-09 19:00:00+00:00,0,0.04039068780239863
MDH-3012-9700,2024-07-09 19:00:00+00:00,0,0.04065359931921245
MDH-3018-3901,2024-07-09 22:00:00+00:00,0,0.16005969739511539
MDH-3032-3269,2024-07-09 19:00:00+00:00,1,0.8876425101976078
MDH-3060-1880,2024-07-09 19:00:00+00:00,1,0.4157269891154062
MDH-3138-8480,2024-07-09 21:00:00+00:00,1,0.04412559493100652
MDH-3144-5801,2024-07-09 19:00:00+00:00,0,0.16052059673267327
MDH-3152-3946,2024-07-09 19:00:00+00:00,0,0.07301441333490657
MDH-3161-5136,2024-07-09 19:00:00+00:00,0,0.19339822918042482
MDH-3190-1127,2024-07-09 20:00:00+00:00,1,0.8118341819226619
MDH-3197-1484,2024-07-09 22:00:00+00:00,0,0.03848866568137532
MDH-3203-6573,2024-07-09 22:00:00+00:00,0,0.4158827542866989
MDH-3204-1664,2024-07-09 19:00:00+00:00,0,0.042141051730879675
MDH-3228-9106,2024-07-09 19:00:00+00:00,0,0.19203603347438525
MDH-3242-3291,2024-07-09 20:00:00+00:00,1,0.19690495067507147
MDH-3247-0483,2024-07-09 19:00:00+00:00,0,0.3212013053495884
MDH-3266-0803,2024-07-09 22:00:00+00:00,0,0.7867719746572976
MDH-3268-1477,2024-07-09 22:00:00+00:00,0,0.14059880608786385
MDH-3269-7166,2024-07-09 19:00:00+00:00,0,0.302284375981102
MDH-3289-4827,2024-07-09 19:00:00+00:00,0,0.04192036152305654
MDH-3300-3659,2024-07-09 19:00:00+00:00,0,0.2398156341135012
MDH-3321-6335,2024-07-09 20:00:00+00:00,1,0.29580949458474076
MDH-3375-2507,2024-07-09 20:00:00+00:00,1,0.7876942012481145
MDH-3378-3163,2024-07-09 19:00:00+00:00,1,0.7920596453651543
MDH-3433-6338,2024-07-09 20:00:00+00:00,0,0.04739524416055272
MDH-3436-1451,2024-07-09 19:00:00+00:00,0,0.32889983834619546
MDH-3440-5565,2024-07-09 19:00:00+00:00,0,0.03906061207968917
MDH-3459-9362,2024-07-09 19:00:00+00:00,0,0.03310074311062172
MDH-3461-9284,2024-07-09 19:00:00+00:00,0,0.10720812767677157
MDH-3463-9558,2024-07-09 19:00:00+00:00,0,0.15546976621427866
MDH-3463-9946,2024-07-09 20:00:00+00:00,1,0.7782926762419555
MDH-3479-5143,2024-07-09 19:00:00+00:00,0,0.04203323881586886
MDH-3484-4233,2024-07-09 19:00:00+00:00,1,0.878175288251017
MDH-3488-8444,2024-07-09 19:00:00+00:00,0,0.04371256814523104
MDH-3491-0267,2024-07-09 20:00:00+00:00,0,0.36509667150493585
MDH-3491-1168,2024-07-09 20:00:00+00:00,0,0.2955356873718159
MDH-3521-4535,2024-07-09 20:00:00+00:00,0,0.2890993336384659
MDH-3527-9587,2024-07-09 19:00:00+00:00,0,0.04443040732953209
MDH-3531-4796,2024-07-09 19:00:00+00:00,1,0.8643279811771919
MDH-3534-8156,2024-07-09 20:00:00+00:00,1,0.7886126040013767
MDH-3559-4276,2024-07-09 19:00:00+00:00,0,0.03803157986625772
MDH-3566-2483,2024-07-09 19:00:00+00:00,0,0.3792526669133831
MDH-3580-3134,2024-07-09 19:00:00+00:00,1,0.40882495693253323
MDH-3586-6991,2024-07-09 20:00:00+00:00,0,0.042859708708258504
MDH-3593-7195,2024-07-09 19:00:00+00:00,0,0.039473343676197786
MDH-3601-7021,2024-07-09 20:00:00+00:00,1,0.15783592769158716
MDH-3605-0648,2024-07-09 19:00:00+00:00,0,0.14981001219826573
MDH-3608-0631,2024-07-09 20:00:00+00:00,0,0.04491742345995066
MDH-3614-0409,2024-07-09 19:00:00+00:00,0,0.15624774798896973
MDH-3621-9799,2024-07-09 19:00:00+00:00,0,0.3083737988519847
MDH-3628-9684,2024-07-09 19:00:00+00:00,0,0.03720736315475396
MDH-3633-8042,2024-07-09 19:00:00+00:00,0,0.38394635504334784
MDH-3641-8762,2024-07-09 20:00:00+00:00,0,0.041219580672310525
MDH-3652-1236,2024-07-09 19:00:00+00:00,1,0.4526565250032232
MDH-3654-0677,2024-07-09 19:00:00+00:00,0,0.14910562836362035
MDH-3675-8600,2024-07-09 19:00:00+00:00,0,0.04761994430814966
MDH-3690-5068,2024-07-09 19:00:00+00:00,1,0.24432868280704428
MDH-3710-0527,2024-07-09 19:00:00+00:00,0,0.2946524874726513
MDH-3740-5138,2024-07-09 20:00:00+00:00,1,0.2496369429252407
MDH-3745-0945,2024-07-09 19:00:00+00:00,0,0.3498690456666783
MDH-3812-2498,2024-07-09 19:00:00+00:00,0,0.3425341172854779
MDH-3814-8248,2024-07-09 22:00:00+00:00,0,0.044780457291839784
MDH-3817-8628,2024-07-09 19:00:00+00:00,0,0.3490049754888598
MDH-3870-1635,2024-07-09 20:00:00+00:00,0,0.2501271180951734
MDH-3877-3590,2024-07-09 19:00:00+00:00,0,0.03902648454841367
MDH-3881-7785,2024-07-09 19:00:00+00:00,1,0.7978491811073061
MDH-3893-6586,2024-07-09 22:00:00+00:00,0,0.04478123941181394
MDH-3897-9019,2024-07-09 19:00:00+00:00,0,0.14585642037058832
MDH-3898-2987,2024-07-09 20:00:00+00:00,0,0.15193457121275628
MDH-3904-2011,2024-07-09 20:00:00+00:00,0,0.04258306744878031
MDH-3945-1216,2024-07-09 19:00:00+00:00,0,0.037684257620483816
MDH-3968-1723,2024-07-09 19:00:00+00:00,1,0.34535430673063056
MDH-3970-6370,2024-07-09 20:00:00+00:00,1,0.1967329749685381
MDH-3995-4544,2024-07-09 19:00:00+00:00,0,0.17098225887387003
MDH-4007-4053,2024-07-09 19:00:00+00:00,0,0.4258521391193612
MDH-4008-6948,2024-07-09 20:00:00+00:00,1,0.7828551908940251
MDH-4011-4820,2024-07-09 20:00:00+00:00,0,0.038920254890376524
MDH-4030-7621,2024-07-09 21:00:00+00:00,1,0.03869130407329241
MDH-4035-1134,2024-07-09 19:00:00+00:00,0,0.3479551588627569
MDH-4045-5565,2024-07-09 19:00:00+00:00,0,0.22352231866739747
MDH-4048-4070,2024-07-09 19:00:00+00:00,0,0.3501235635457043
MDH-4055-8587,2024-07-09 19:00:00+00:00,0,0.04298048590765789
MDH-4078-9953,2024-07-09 19:00:00+00:00,1,0.3076164244312305
MDH-4137-4888,2024-07-09 19:00:00+00:00,0,0.15388183891980145
MDH-4143-2988,2024-07-09 20:00:00+00:00,1,0.2938185068151723
MDH-4147-1035,2024-07-09 19:00:00+00:00,1,0.15546788656756055
MDH-4149-0181,2024-07-09 20:00:00+00:00,0,0.038778902107873825
MDH-4151-4294,2024-07-09 20:00:00+00:00,0,0.04513533703714296
MDH-4158-8436,2024-07-09 19:00:00+00:00,0,0.4203440046002951
MDH-4177-1143,2024-07-09 20:00:00+00:00,1,0.34424691145715436
MDH-4186-9916,2024-07-09 19:00:00+00:00,0,0.037789419576241455
MDH-4211-6649,2024-07-09 22:00:00+00:00,1,0.23874488914838493
MDH-4226-6309,2024-07-09 19:00:00+00:00,0,0.036910654492467956
MDH-4235-8718,2024-07-09 20:00:00+00:00,1,0.8638498292552086
MDH-4262-5950,2024-07-09 19:00:00+00:00,0,0.24579999618916432
MDH-4278-2225,2024-07-09 19:00:00+00:00,0,0.3943272429490614
MDH-4291-3662,2024-07-09 19:00:00+00:00,1,0.3474816147833044
MDH-4294-8860,2024-07-09 19:00:00+00:00,0,0.3485436835162733
MDH-4295-7407,2024-07-09 19:00:00+00:00,0,0.040512616966278586
MDH-4296-3822,2024-07-09 19:00:00+00:00,0,0.3839332640752597
MDH-4297-1255,2024-07-09 20:00:00+00:00,0,0.157135926880345
MDH-4345-3118,2024-07-09 19:00:00+00:00,0,0.14728591915722483
MDH-4355-0622,2024-07-09 20:00:00+00:00,0,0.24721936287027496
MDH-4360-5064,2024-07-09 19:00:00+00:00,0,0.15059806107201795
MDH-4364-7070,2024-07-09 19:00:00+00:00,0,0.33406978427766154
MDH-4386-8310,2024-07-09 20:00:00+00:00,0,0.04183324334242923
MDH-4389-6490,2024-07-09 19:00:00+00:00,1,0.24935670480192867
MDH-4393-6320,2024-07-09 19:00:00+00:00,0,0.14618176097807073
MDH-4424-4360,2024-07-09 19:00:00+00:00,0,0.04424684725457346
MDH-4445-0799,2024-07-09 20:00:00+00:00,1,0.038580447438674746
MDH-4447-4984,2024-07-09 19:00:00+00:00,0,0.037338126049257576
